transaction_id,customer_id,customer_name,customer_email,customer_country,product_id,product_name,product_category,product_price,quantity,amount,transaction_date
2074,26,Customer_26,cust26@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-09-12
2075,36,Customer_36,cust36@example.com,CA,2,Phone,Electronics,800.0,5,4000.0,2025-02-04
2076,31,Customer_31,cust31@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-12-20
2077,13,Customer_13,cust13@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-08-26
2078,37,Customer_37,cust37@example.com,CA,3,Monitor,Electronics,400.0,4,1600.0,2025-05-05
2079,5,Customer_5,cust5@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-02-24
2080,33,Customer_33,cust33@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-09-16
2081,39,Customer_39,cust39@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-10-21
2082,3,Customer_3,cust3@example.com,AU,1,Laptop,Electronics,1200.0,1,1200.0,2026-01-04
2083,30,Customer_30,cust30@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-07-16
2084,39,Customer_39,cust39@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-07-18
2085,9,Customer_9,cust9@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-08-31
2086,44,Customer_44,cust44@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-09-26
2087,10,Customer_10,cust10@example.com,CA,3,Monitor,Electronics,400.0,4,1600.0,2025-04-04
2088,37,Customer_37,cust37@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2025-08-26
2089,34,Customer_34,cust34@example.com,UK,4,Keyboard,Accessories,100.0,1,100.0,2025-03-01
2090,6,Customer_6,cust6@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-08-13
2091,21,Customer_21,cust21@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-01-30
2092,40,Customer_40,cust40@example.com,UK,3,Monitor,Electronics,400.0,4,1600.0,2025-05-29
2093,28,Customer_28,cust28@example.com,CA,2,Phone,Electronics,800.0,1,800.0,2025-08-11
2094,3,Customer_3,cust3@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-04-25
2095,38,Customer_38,cust38@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-05-05
2096,33,Customer_33,cust33@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-01-16
2097,21,Customer_21,cust21@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-06-02
2098,49,Customer_49,cust49@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-12-05
2099,48,Customer_48,cust48@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-12-30
2100,22,Customer_22,cust22@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-10-19
2101,43,Customer_43,cust43@example.com,AU,2,Phone,Electronics,800.0,4,3200.0,2025-12-09
2102,8,Customer_8,cust8@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-07-10
2103,46,Customer_46,cust46@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-09-09
2104,40,Customer_40,cust40@example.com,UK,2,Phone,Electronics,800.0,4,3200.0,2025-03-13
2105,45,Customer_45,cust45@example.com,AU,4,Keyboard,Accessories,100.0,3,300.0,2025-08-04
2106,20,Customer_20,cust20@example.com,AU,3,Monitor,Electronics,400.0,4,1600.0,2025-12-26
2107,43,Customer_43,cust43@example.com,AU,4,Keyboard,Accessories,100.0,3,300.0,2025-05-15
2108,43,Customer_43,cust43@example.com,AU,3,Monitor,Electronics,400.0,4,1600.0,2025-12-11
2109,2,Customer_2,cust2@example.com,US,2,Phone,Electronics,800.0,3,2400.0,2025-10-16
2110,36,Customer_36,cust36@example.com,CA,2,Phone,Electronics,800.0,4,3200.0,2025-11-01
2111,28,Customer_28,cust28@example.com,CA,1,Laptop,Electronics,1200.0,3,3600.0,2025-02-24
2112,42,Customer_42,cust42@example.com,CA,4,Keyboard,Accessories,100.0,2,200.0,2025-06-05
2113,31,Customer_31,cust31@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-06-28
2114,22,Customer_22,cust22@example.com,AU,3,Monitor,Electronics,400.0,4,1600.0,2025-05-13
2115,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-11-09
2116,30,Customer_30,cust30@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-09-29
2117,29,Customer_29,cust29@example.com,AU,2,Phone,Electronics,800.0,1,800.0,2025-08-14
2118,34,Customer_34,cust34@example.com,UK,2,Phone,Electronics,800.0,3,2400.0,2025-03-10
2119,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-09-10
2120,42,Customer_42,cust42@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-02-19
2121,27,Customer_27,cust27@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-06-29
2122,25,Customer_25,cust25@example.com,UK,2,Phone,Electronics,800.0,3,2400.0,2025-12-11
2123,44,Customer_44,cust44@example.com,UK,4,Keyboard,Accessories,100.0,1,100.0,2025-07-14
2124,34,Customer_34,cust34@example.com,UK,4,Keyboard,Accessories,100.0,4,400.0,2025-11-16
2125,33,Customer_33,cust33@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-06-24
2126,42,Customer_42,cust42@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-09-21
2127,11,Customer_11,cust11@example.com,CA,3,Monitor,Electronics,400.0,3,1200.0,2025-08-29
2128,16,Customer_16,cust16@example.com,UK,2,Phone,Electronics,800.0,2,1600.0,2025-08-25
2129,5,Customer_5,cust5@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-07-13
2130,49,Customer_49,cust49@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-12-15
2131,40,Customer_40,cust40@example.com,UK,2,Phone,Electronics,800.0,3,2400.0,2025-07-15
2132,13,Customer_13,cust13@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-11-05
2133,41,Customer_41,cust41@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-04-28
2134,3,Customer_3,cust3@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2025-03-08
2135,40,Customer_40,cust40@example.com,UK,4,Keyboard,Accessories,100.0,3,300.0,2025-11-15
2136,19,Customer_19,cust19@example.com,AU,2,Phone,Electronics,800.0,3,2400.0,2025-02-14
2137,42,Customer_42,cust42@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-02-19
2138,42,Customer_42,cust42@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-06-20
2139,47,Customer_47,cust47@example.com,UK,2,Phone,Electronics,800.0,4,3200.0,2025-12-25
2140,2,Customer_2,cust2@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-10-25
2141,11,Customer_11,cust11@example.com,CA,2,Phone,Electronics,800.0,1,800.0,2025-11-13
2142,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2026-01-01
2143,25,Customer_25,cust25@example.com,UK,5,Mouse,Accessories,50.0,1,50.0,2025-02-26
2144,3,Customer_3,cust3@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-06-16
2145,6,Customer_6,cust6@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2025-11-12
2146,27,Customer_27,cust27@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-07-27
2147,48,Customer_48,cust48@example.com,AU,1,Laptop,Electronics,1200.0,1,1200.0,2025-03-01
2148,38,Customer_38,cust38@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-09-21
2149,36,Customer_36,cust36@example.com,CA,2,Phone,Electronics,800.0,4,3200.0,2025-05-19
2150,36,Customer_36,cust36@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2025-12-04
2151,26,Customer_26,cust26@example.com,AU,2,Phone,Electronics,800.0,1,800.0,2025-11-22
2152,11,Customer_11,cust11@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-08-14
2153,6,Customer_6,cust6@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-02-06
2154,42,Customer_42,cust42@example.com,CA,2,Phone,Electronics,800.0,5,4000.0,2025-03-16
2155,14,Customer_14,cust14@example.com,CA,2,Phone,Electronics,800.0,1,800.0,2025-12-19
2156,36,Customer_36,cust36@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-10-21
2157,28,Customer_28,cust28@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-07-18
2158,9,Customer_9,cust9@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-09-26
2159,1,Customer_1,cust1@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-01-16
2160,47,Customer_47,cust47@example.com,UK,5,Mouse,Accessories,50.0,5,250.0,2025-03-05
2161,12,Customer_12,cust12@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-07-20
2162,47,Customer_47,cust47@example.com,UK,3,Monitor,Electronics,400.0,4,1600.0,2025-04-07
2163,43,Customer_43,cust43@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-05-31
2164,40,Customer_40,cust40@example.com,UK,5,Mouse,Accessories,50.0,1,50.0,2025-08-27
2165,32,Customer_32,cust32@example.com,CA,4,Keyboard,Accessories,100.0,2,200.0,2025-10-17
2166,32,Customer_32,cust32@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-04-25
2167,43,Customer_43,cust43@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-07-10
2168,13,Customer_13,cust13@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-01-29
2169,37,Customer_37,cust37@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-08-10
2170,43,Customer_43,cust43@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-01-24
2171,13,Customer_13,cust13@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-10-12
2172,47,Customer_47,cust47@example.com,UK,1,Laptop,Electronics,1200.0,3,3600.0,2025-05-07
2173,7,Customer_7,cust7@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-04-25
2174,42,Customer_42,cust42@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-10-27
2175,38,Customer_38,cust38@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-06-20
2176,8,Customer_8,cust8@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-05-06
2177,41,Customer_41,cust41@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-04-24
2178,5,Customer_5,cust5@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-02-07
2179,44,Customer_44,cust44@example.com,UK,1,Laptop,Electronics,1200.0,1,1200.0,2025-03-21
2180,43,Customer_43,cust43@example.com,AU,3,Monitor,Electronics,400.0,2,800.0,2025-04-20
2181,35,Customer_35,cust35@example.com,US,3,Monitor,Electronics,400.0,1,400.0,2025-03-28
2182,33,Customer_33,cust33@example.com,US,2,Phone,Electronics,800.0,3,2400.0,2025-06-12
2183,20,Customer_20,cust20@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-06-18
2184,45,Customer_45,cust45@example.com,AU,5,Mouse,Accessories,50.0,1,50.0,2025-11-07
2185,39,Customer_39,cust39@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2025-06-11
2186,8,Customer_8,cust8@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-11-18
2187,8,Customer_8,cust8@example.com,US,3,Monitor,Electronics,400.0,4,1600.0,2025-06-11
2188,29,Customer_29,cust29@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-04-15
2189,46,Customer_46,cust46@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2026-01-09
2190,2,Customer_2,cust2@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-07-10
2191,30,Customer_30,cust30@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-08-16
2192,19,Customer_19,cust19@example.com,AU,3,Monitor,Electronics,400.0,2,800.0,2025-08-12
2193,7,Customer_7,cust7@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-08-04
2194,48,Customer_48,cust48@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-09-19
2195,44,Customer_44,cust44@example.com,UK,2,Phone,Electronics,800.0,4,3200.0,2025-08-01
2196,49,Customer_49,cust49@example.com,CA,4,Keyboard,Accessories,100.0,5,500.0,2025-04-27
2197,1,Customer_1,cust1@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-03-21
2198,30,Customer_30,cust30@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-08-26
2199,42,Customer_42,cust42@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-01-20
2200,35,Customer_35,cust35@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-09-04
2201,8,Customer_8,cust8@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-09-12
2202,35,Customer_35,cust35@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-09-06
2203,43,Customer_43,cust43@example.com,AU,3,Monitor,Electronics,400.0,2,800.0,2025-03-19
2204,3,Customer_3,cust3@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-09-15
2205,20,Customer_20,cust20@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-04-04
2206,1,Customer_1,cust1@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-02-11
2207,37,Customer_37,cust37@example.com,CA,5,Mouse,Accessories,50.0,1,50.0,2025-07-08
2208,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-10-18
2209,2,Customer_2,cust2@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-08-22
2210,15,Customer_15,cust15@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-06-05
2211,39,Customer_39,cust39@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-11-23
2212,22,Customer_22,cust22@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-11-26
2213,35,Customer_35,cust35@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2026-01-07
2214,8,Customer_8,cust8@example.com,US,4,Keyboard,Accessories,100.0,4,400.0,2025-01-29
2215,38,Customer_38,cust38@example.com,AU,2,Phone,Electronics,800.0,5,4000.0,2025-10-28
2216,33,Customer_33,cust33@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-09-23
2217,29,Customer_29,cust29@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-04-29
2218,50,Customer_50,cust50@example.com,UK,3,Monitor,Electronics,400.0,4,1600.0,2025-11-11
2219,48,Customer_48,cust48@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-08-04
2220,16,Customer_16,cust16@example.com,UK,3,Monitor,Electronics,400.0,1,400.0,2025-12-12
2221,23,Customer_23,cust23@example.com,CA,4,Keyboard,Accessories,100.0,5,500.0,2025-01-21
2222,6,Customer_6,cust6@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-07-02
2223,7,Customer_7,cust7@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2025-09-30
2224,11,Customer_11,cust11@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-09-06
2225,49,Customer_49,cust49@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2025-03-12
2226,20,Customer_20,cust20@example.com,AU,2,Phone,Electronics,800.0,4,3200.0,2025-06-15
2227,37,Customer_37,cust37@example.com,CA,5,Mouse,Accessories,50.0,1,50.0,2025-01-13
2228,38,Customer_38,cust38@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-05-31
2229,44,Customer_44,cust44@example.com,UK,4,Keyboard,Accessories,100.0,5,500.0,2025-02-16
2230,29,Customer_29,cust29@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-10-14
2231,36,Customer_36,cust36@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-04-01
2232,23,Customer_23,cust23@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-09-15
2233,31,Customer_31,cust31@example.com,CA,4,Keyboard,Accessories,100.0,5,500.0,2025-10-26
2234,10,Customer_10,cust10@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2025-07-29
2235,21,Customer_21,cust21@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-03-23
2236,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2025-12-18
2237,35,Customer_35,cust35@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-10-17
2238,16,Customer_16,cust16@example.com,UK,4,Keyboard,Accessories,100.0,3,300.0,2025-06-21
2239,24,Customer_24,cust24@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-12-20
2240,18,Customer_18,cust18@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-09-01
2241,37,Customer_37,cust37@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-09-28
2242,15,Customer_15,cust15@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-02-11
2243,18,Customer_18,cust18@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-02-11
2244,44,Customer_44,cust44@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-09-02
2245,50,Customer_50,cust50@example.com,UK,3,Monitor,Electronics,400.0,1,400.0,2025-10-05
2246,27,Customer_27,cust27@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-03-24
2247,3,Customer_3,cust3@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-06-09
2248,44,Customer_44,cust44@example.com,UK,2,Phone,Electronics,800.0,4,3200.0,2025-06-09
2249,11,Customer_11,cust11@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-04-02
2250,15,Customer_15,cust15@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-07-21
2251,24,Customer_24,cust24@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2026-01-07
2252,19,Customer_19,cust19@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2025-01-24
2253,45,Customer_45,cust45@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2025-09-26
2254,33,Customer_33,cust33@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-02-10
2255,42,Customer_42,cust42@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-11-16
2256,33,Customer_33,cust33@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-07-01
2257,18,Customer_18,cust18@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-02-22
2258,6,Customer_6,cust6@example.com,US,2,Phone,Electronics,800.0,1,800.0,2026-01-03
2259,44,Customer_44,cust44@example.com,UK,1,Laptop,Electronics,1200.0,4,4800.0,2025-08-23
2260,18,Customer_18,cust18@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-11-15
2261,44,Customer_44,cust44@example.com,UK,4,Keyboard,Accessories,100.0,2,200.0,2025-01-15
2262,50,Customer_50,cust50@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-03-04
2263,8,Customer_8,cust8@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2026-01-06
2264,47,Customer_47,cust47@example.com,UK,1,Laptop,Electronics,1200.0,3,3600.0,2025-11-01
2265,38,Customer_38,cust38@example.com,AU,2,Phone,Electronics,800.0,5,4000.0,2025-03-17
2266,43,Customer_43,cust43@example.com,AU,3,Monitor,Electronics,400.0,5,2000.0,2025-04-02
2267,22,Customer_22,cust22@example.com,AU,3,Monitor,Electronics,400.0,2,800.0,2025-08-10
2268,11,Customer_11,cust11@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2025-01-26
2269,34,Customer_34,cust34@example.com,UK,4,Keyboard,Accessories,100.0,1,100.0,2025-06-13
2270,27,Customer_27,cust27@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-09-27
2271,3,Customer_3,cust3@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-04-08
2272,48,Customer_48,cust48@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-05-10
2273,44,Customer_44,cust44@example.com,UK,3,Monitor,Electronics,400.0,5,2000.0,2025-10-10
2274,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-01-27
2275,17,Customer_17,cust17@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-10-17
2276,10,Customer_10,cust10@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-07-01
2277,42,Customer_42,cust42@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-08-02
2278,43,Customer_43,cust43@example.com,AU,1,Laptop,Electronics,1200.0,5,6000.0,2025-05-06
2279,49,Customer_49,cust49@example.com,CA,5,Mouse,Accessories,50.0,1,50.0,2025-10-14
2280,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-05-11
2281,50,Customer_50,cust50@example.com,UK,3,Monitor,Electronics,400.0,1,400.0,2025-05-10
2282,11,Customer_11,cust11@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-05-19
2283,3,Customer_3,cust3@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2026-01-12
2284,49,Customer_49,cust49@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-04-14
2285,39,Customer_39,cust39@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-06-10
2286,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-05-22
2287,15,Customer_15,cust15@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-04-04
2288,27,Customer_27,cust27@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2025-04-18
2289,50,Customer_50,cust50@example.com,UK,4,Keyboard,Accessories,100.0,4,400.0,2025-04-20
2290,34,Customer_34,cust34@example.com,UK,5,Mouse,Accessories,50.0,3,150.0,2025-04-30
2291,30,Customer_30,cust30@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-01-19
2292,40,Customer_40,cust40@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-03-11
2293,25,Customer_25,cust25@example.com,UK,4,Keyboard,Accessories,100.0,2,200.0,2025-12-26
2294,30,Customer_30,cust30@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-12-17
2295,6,Customer_6,cust6@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-06-09
2296,2,Customer_2,cust2@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-06-03
2297,5,Customer_5,cust5@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-12-06
2298,28,Customer_28,cust28@example.com,CA,1,Laptop,Electronics,1200.0,3,3600.0,2025-08-08
2299,35,Customer_35,cust35@example.com,US,2,Phone,Electronics,800.0,3,2400.0,2025-09-16
2300,2,Customer_2,cust2@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-01-29
2301,47,Customer_47,cust47@example.com,UK,3,Monitor,Electronics,400.0,5,2000.0,2025-07-16
2302,24,Customer_24,cust24@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-05-13
2303,48,Customer_48,cust48@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-02-17
2304,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-10-19
2305,41,Customer_41,cust41@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-07-21
2306,24,Customer_24,cust24@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-04-04
2307,31,Customer_31,cust31@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2025-05-01
2308,49,Customer_49,cust49@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-09-12
2309,17,Customer_17,cust17@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-09-26
2310,50,Customer_50,cust50@example.com,UK,3,Monitor,Electronics,400.0,1,400.0,2026-01-10
2311,36,Customer_36,cust36@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-07-18
2312,29,Customer_29,cust29@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-05-29
2313,29,Customer_29,cust29@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-12-12
2314,49,Customer_49,cust49@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-10-05
2315,38,Customer_38,cust38@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2026-01-08
2316,48,Customer_48,cust48@example.com,AU,4,Keyboard,Accessories,100.0,4,400.0,2025-04-30
2317,19,Customer_19,cust19@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-03-15
2318,17,Customer_17,cust17@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-05-26
2319,27,Customer_27,cust27@example.com,CA,3,Monitor,Electronics,400.0,4,1600.0,2025-03-14
2320,8,Customer_8,cust8@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-01-13
2321,34,Customer_34,cust34@example.com,UK,2,Phone,Electronics,800.0,4,3200.0,2025-08-06
2322,6,Customer_6,cust6@example.com,US,3,Monitor,Electronics,400.0,4,1600.0,2025-05-05
2323,47,Customer_47,cust47@example.com,UK,5,Mouse,Accessories,50.0,5,250.0,2025-11-06
2324,25,Customer_25,cust25@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-10-04
2325,30,Customer_30,cust30@example.com,US,3,Monitor,Electronics,400.0,1,400.0,2025-09-01
2326,15,Customer_15,cust15@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-12-18
2327,18,Customer_18,cust18@example.com,US,3,Monitor,Electronics,400.0,4,1600.0,2025-03-21
2328,26,Customer_26,cust26@example.com,AU,4,Keyboard,Accessories,100.0,4,400.0,2025-06-20
2329,24,Customer_24,cust24@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-09-25
2330,38,Customer_38,cust38@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-06-10
2331,15,Customer_15,cust15@example.com,CA,4,Keyboard,Accessories,100.0,3,300.0,2025-06-10
2332,38,Customer_38,cust38@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2026-01-08
2333,10,Customer_10,cust10@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-01-31
2334,28,Customer_28,cust28@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-07-30
2335,8,Customer_8,cust8@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-09-25
2336,18,Customer_18,cust18@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-11-13
2337,13,Customer_13,cust13@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2025-11-04
2338,2,Customer_2,cust2@example.com,US,3,Monitor,Electronics,400.0,1,400.0,2025-08-18
2339,39,Customer_39,cust39@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-06-29
2340,24,Customer_24,cust24@example.com,CA,3,Monitor,Electronics,400.0,3,1200.0,2025-07-14
2341,7,Customer_7,cust7@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2025-09-25
2342,23,Customer_23,cust23@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-11-21
2343,15,Customer_15,cust15@example.com,CA,1,Laptop,Electronics,1200.0,3,3600.0,2026-01-05
2344,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2025-10-12
